Speaker,7,4,3,2,English,
Goodbye,7,4,3,2,,
Nemesis,7,4,3,3,Ancient Greek,
Vehicle,7,4,3,3,French,
Moaning,7,4,3,2,,
Driving,7,5,2,2,,
Bloated,7,4,3,2,,
Martini,7,4,3,3,,
Anarchy,7,5,2,3,New Latin,
Rapture,7,4,3,2,Latin,
Judaism,7,4,3,3,Hebrew,
Denmark,7,5,2,2,Danish,
Sheriff,7,5,2,2,Old English,
Network,7,5,2,2,,
Vinegar,7,4,3,3,Middle English,
Landing,7,5,2,2,English,
Demeter,7,4,3,3,Ancient Greek,
Dressed,7,5,2,1,,
Chasing,7,5,2,2,,
Ketchup,7,5,2,2,Malay,
Dollars,7,5,2,2,,
Trainer,7,4,3,2,,
Console,7,4,3,2,French,
Anemone,7,3,4,3,Latin,
Amiable,7,3,4,4,Middle English,
Chalice,7,4,3,2,Middle English,
Armoire,7,3,4,2,French,
Fuchsia,7,4,3,2,,
Hershey,7,5,2,2,,
Orchard,7,5,2,2,Old English,
Servant,7,5,2,2,Old French,
Allergy,7,5,2,3,German,
Witness,7,5,2,2,Middle English,
Banging,7,5,2,2,,
Ammeter,7,4,3,3,,
Wounded,7,4,3,2,,
Approve,7,4,3,2,Middle English,
Redneck,7,5,2,2,,
Malaria,7,3,4,4,Italian,
Stripes,7,5,2,1,,
Nurture,7,4,3,2,Middle English,
Episode,7,3,4,3,French,
Ascetic,7,4,3,3,Ancient Greek,
Newport,7,5,2,2,,
Celsius,7,4,3,3,,
Talking,7,5,2,2,,
Covered,7,4,3,2,,
Adapter,7,4,3,3,Latin,
Apricot,7,4,3,3,French,
Outcome,7,3,4,2,,
Arrange,7,4,3,3,Middle English,
Amateur,7,3,4,3,French,
Zambezi,7,4,3,3,,
Beehive,7,3,4,2,Middle English,
Merrily,7,5,2,3,,
Romania,7,3,4,4,Romanian,
Copious,7,3,4,3,Middle English,
Taliban,7,4,3,3,Pashto,
Astound,7,4,3,2,Middle English,
Pigment,7,5,2,2,Latin,
Sibling,7,5,2,2,Old English,
Pathway,7,5,2,2,,
Arduous,7,3,4,3,Latin,
Belling,7,5,2,2,,
Caboose,7,3,4,2,,
Expunge,7,4,3,3,,
Houdini,7,3,4,3,,
Showers,7,5,2,2,,
Plateau,7,3,4,3,French,
Paprika,7,4,3,3,Hungarian,
Appoint,7,4,3,2,Middle English,
Termite,7,4,3,2,Latin,
Spatula,7,4,3,3,Latin,
Dogging,7,5,2,2,,
Polygon,7,5,2,3,Ancient Greek,
Culprit,7,5,2,2,Anglo Norman,
Capture,7,4,3,2,Middle French,
Alberta,7,4,3,3,,
Abeyant,7,4,3,2,,
Samurai,7,3,4,3,Japanese,
Ecology,7,4,3,4,German,
Request,7,4,3,2,Old French,
Bashful,7,5,2,2,,
Instant,7,5,2,2,Middle English,
Circles,7,5,2,2,,
Fiction,7,4,3,2,Old French,
Terrier,7,4,3,2,Latin,
Hillary,7,5,2,3,Latin,
Colitis,7,4,3,3,,
Fluster,7,5,2,2,North Germanic,
Animism,7,4,3,4,Latin,
Bluster,7,5,2,2,Middle Low German,
Scepter,7,5,2,2,,
Arabian,7,3,4,4,,
Corsage,7,4,3,2,French,
Ottoman,7,4,3,3,,
Fatuous,7,3,4,3,Latin,
Anthill,7,5,2,2,Middle English,
Skittle,7,5,2,2,,
Brigade,7,4,3,2,French,
Cuticle,7,4,3,3,Latin,
Devious,7,3,4,3,,
Apojove,7,3,4,3,,
Cyclops,7,6,1,2,Latin,
Swelter,7,5,2,2,Old English,
Pharaoh,7,4,3,2,,
Shyness,7,6,1,2,,
Focused,7,4,3,2,,
Buffalo,7,4,3,3,Portuguese,
Abilene,7,3,4,4,,
Pauline,7,3,4,2,French,
Leaving,7,4,3,2,,
Furnace,7,4,3,2,Old French,
Lowlife,7,4,3,2,,
Heroine,7,3,4,2,Latin,
Arsenal,7,4,3,3,Italian,
Cobbler,7,5,2,2,,
Astride,7,4,3,2,,
Acetone,7,3,4,3,Latin,
Anthrax,7,5,2,2,Ancient Greek,
Cooling,7,4,3,2,,
Mandala,7,4,3,3,Sanskrit,
Caracal,7,4,3,3,Turkic,
Jabbing,7,5,2,2,,
Crucial,7,4,3,2,French,
Aboulia,7,2,5,4,,
Royalty,7,5,2,2,Old French,
Senator,7,4,3,3,Latin,
Blatant,7,5,2,2,Scots,
Thermal,7,5,2,2,French,
Rhodium,7,4,3,3,Ancient Greek,
Freezer,7,4,3,2,English,
Herself,7,5,2,2,,
Storage,7,4,3,2,,
Hotness,7,5,2,2,Middle English,
Ableism,7,4,3,3,,
Release,7,3,4,2,Old French,
Aurelia,7,2,5,4,,
Belgian,7,4,3,3,,
Adoring,7,4,3,3,,
Chignon,7,5,2,2,French,
Chemist,7,5,2,2,French,
Virtual,7,4,3,3,Latin,
Ebonics,7,4,3,3,,
Barrier,7,4,3,2,Old French,
Dustbin,7,5,2,2,,
Freeway,7,4,3,2,,
Coating,7,4,3,2,,
Theseus,7,4,3,2,Ancient Greek,
Amusing,7,4,3,3,,
Augment,7,4,3,2,Middle English,
Agitate,7,3,4,3,Latin,
Angrily,7,5,2,3,,
Empathy,7,5,2,3,Ancient Greek,
Finagle,7,4,3,3,,
Dribble,7,5,2,2,,
Comfort,7,5,2,2,Old French,
Invited,7,4,3,3,,
Antilog,7,4,3,3,,
Disgust,7,5,2,2,Old French,
Placate,7,4,3,2,Proto Indo European,
Cheerio,7,3,4,3,,
Oration,7,3,4,3,Latin,
Toaster,7,4,3,2,,
Worldly,7,6,1,2,,
Clutter,7,5,2,2,Welsh,
Belfast,7,5,2,2,English,
Federal,7,4,3,3,,
Brindle,7,5,2,2,,
Booster,7,4,3,2,,
Iceland,7,4,3,3,Icelandic,
Trolley,7,5,2,2,,
Closest,7,5,2,2,,
Ladybug,7,5,2,3,,
Erratic,7,4,3,3,Old French,
Liaison,7,3,4,4,French,
Fabiana,7,3,4,4,,
Monocle,7,4,3,3,French,
Brusque,7,4,3,2,French,
Simpson,7,5,2,2,,
Growing,7,5,2,2,,
Coracle,7,4,3,3,,
Konkani,7,4,3,3,,
Farming,7,5,2,2,,
Happier,7,4,3,2,,
Boycott,7,5,2,2,English,
Boycott,7,5,2,2,English,
Escuela,7,3,4,3,Latin,
Ambling,7,5,2,2,,
Revival,7,4,3,3,,
Caliber,7,4,3,3,,
Pioneer,7,3,4,2,Middle French,
Jewelry,7,5,2,3,,
Partner,7,5,2,2,Old French,
Oneness,7,4,3,3,Middle English,
Caravan,7,4,3,3,Middle French,
Solomon,7,4,3,3,Hebrew,
Boorish,7,4,3,2,,
Trachea,7,4,3,2,Latin,
Antigua,7,3,4,3,Spanish,
Delilah,7,4,3,3,Hebrew,
Barbell,7,5,2,2,,
Karachi,7,4,3,3,,
Hallway,7,5,2,2,,
Octagon,7,4,3,3,Latin,
Actinic,7,4,3,3,Ancient Greek,
Abysmal,7,5,2,3,,
Creator,7,4,3,2,,
Orangey,7,4,3,3,,
Hustler,7,5,2,2,,
Bubbles,7,5,2,2,,
Forties,7,4,3,2,,
Parsley,7,5,2,2,Latin,
Slyness,7,6,1,2,,
Typhoon,7,5,2,2,Sinitic,
Carrier,7,4,3,2,,
Shatter,7,5,2,2,Middle English,
Grinder,7,5,2,2,,
Bullock,7,5,2,2,Old English,
Goliath,7,4,3,3,,
Voltage,7,4,3,2,French,
Paragon,7,4,3,3,Anglo Norman,
Grapple,7,5,2,2,Middle English,
Borough,7,4,3,2,Old English,
Carnage,7,4,3,2,Middle French,
Griffin,7,5,2,2,Old French,
Galileo,7,3,4,3,,
Hearing,7,4,3,2,,
Telecom,7,4,3,3,,
Nonagon,7,4,3,3,,
Bambino,7,4,3,3,Italian,
Concert,7,5,2,2,French,
Skillet,7,5,2,2,Old French,
Crunchy,7,6,1,2,,
Deliver,7,4,3,3,Anglo Norman,
Affiant,7,4,3,3,Old French,
Savings,7,5,2,2,,
Luggage,7,4,3,2,,
Bigfoot,7,4,3,2,,
Babylon,7,5,2,3,Latin,
Distant,7,5,2,2,Middle English,
Useless,7,4,3,2,,
Ticking,7,5,2,2,,
Arguing,7,4,3,3,,
Cacique,7,3,4,3,Taino,
Builder,7,4,3,2,,
Equator,7,3,4,3,Late Latin,
Hopkins,7,5,2,2,,
Playful,7,5,2,2,Middle English,
Squeeze,7,3,4,2,Middle English,
Portion,7,4,3,2,Middle English,
Emperor,7,4,3,3,Old French,
Fleming,7,5,2,2,Middle English,
Diagram,7,4,3,3,French,
Messiah,7,4,3,3,,
Digging,7,5,2,2,,
Hickory,7,5,2,3,Algonquian,
Neptune,7,4,3,2,Latin,
Display,7,5,2,2,Middle English,
Airhead,7,3,4,2,,
Abelard,7,4,3,3,Germanic,
Contain,7,4,3,2,Middle English,
Pizzazz,7,5,2,2,,
Yakking,7,5,2,2,,
Haircut,7,4,3,2,,
Chopper,7,5,2,2,,
Seeking,7,4,3,2,,
Debacle,7,4,3,3,French,
Stumble,7,5,2,2,,
Beneath,7,4,3,2,Middle English,
Compass,7,5,2,2,Middle English,
Saffron,7,5,2,2,Old French,
Already,7,4,3,3,Middle English,
Cowlick,7,5,2,2,,
Aqueous,7,2,5,3,Middle French,
Crochet,7,5,2,2,French,
Compare,7,4,3,2,Old French,
Washing,7,5,2,2,,
Acronym,7,5,2,3,Ancient Greek,
Rhyming,7,6,1,2,,
Midwest,7,5,2,2,,
Niagara,7,3,4,4,Iroquoian,
Isotope,7,3,4,3,Ancient Greek,
Hostile,7,4,3,2,Middle French,
Granola,7,4,3,3,,
Saunter,7,4,3,2,Middle English,
Saunter,7,4,3,2,Middle English,
Texture,7,4,3,2,Middle French,
Changed,7,5,2,2,,
Penance,7,4,3,2,Middle English,
Odyssey,7,5,2,3,,
Appease,7,3,4,2,Middle English,
Scalene,7,4,3,3,,
Adenine,7,3,4,3,German,
Abasing,7,4,3,3,,
Payroll,7,5,2,2,,
Somalia,7,3,4,4,,
Footage,7,3,4,2,,
Wilting,7,5,2,2,,
Orbital,7,4,3,3,,
Nigeria,7,3,4,4,,
Command,7,5,2,2,Old French,
Accused,7,4,3,2,,
Reverie,7,3,4,3,Old French,
Apparel,7,4,3,3,Old French,
Pitiful,7,4,3,3,,
Aalborg,7,4,3,2,Danish,
Glowing,7,5,2,2,,
Artless,7,5,2,2,,
Package,7,4,3,2,Dutch,
Scholar,7,5,2,2,Middle English,
Stapler,7,5,2,2,,
Commute,7,4,3,2,Latin,
Tactics,7,5,2,2,,
Madonna,7,4,3,3,Italian,
Cunning,7,5,2,2,Middle English,
Stevens,7,5,2,2,,
Lantern,7,5,2,2,Latin,
Bennett,7,5,2,2,,
Angered,7,4,3,2,,
Shuttle,7,5,2,2,Old English,
Finesse,7,4,3,2,Middle French,
Piquant,7,4,3,2,Middle French,
Peanuts,7,4,3,2,,
Omicron,7,4,3,3,,
Utility,7,4,3,4,Old French,
Pavlova,7,4,3,3,,
Acrylic,7,5,2,3,Latin,
Torrent,7,5,2,2,French,
Peasant,7,4,3,2,Middle English,
Thulium,7,4,3,3,,
Thinker,7,5,2,2,,
Supreme,7,4,3,3,Middle French,
Braille,7,4,3,2,,
Bereave,7,3,4,2,Middle English,
Couture,7,3,4,2,French,
Bedroom,7,4,3,2,,
Monitor,7,4,3,3,Latin,
Inertia,7,3,4,3,Latin,
Replica,7,4,3,3,Italian,
Lemming,7,5,2,2,Norwegian,
Truffle,7,5,2,2,French,
Mixture,7,4,3,2,Middle English,
Chester,7,5,2,2,Latin,
Pungent,7,5,2,2,Latin,
Aerosol,7,3,4,3,,
Tweedle,7,4,3,2,,
Arbiter,7,4,3,3,Old French,
Bahrain,7,4,3,2,Arabic,
Pontiac,7,4,3,2,,
Trivial,7,4,3,3,Latin,
Logical,7,4,3,3,,
Allying,7,5,2,3,,
Choking,7,5,2,2,,
Chowder,7,5,2,2,French,
Defiant,7,4,3,3,French,
Binding,7,5,2,2,,
Pensive,7,4,3,2,French,
Polaris,7,4,3,3,Latin,
Ecstasy,7,5,2,3,Old French,
Crusade,7,4,3,2,Middle French,
Orlando,7,4,3,3,,
Collier,7,4,3,2,Middle English,
Dungeon,7,4,3,2,Middle English,
Warring,7,5,2,2,,
Bermuda,7,4,3,3,,
Plunger,7,5,2,2,,
Pegasus,7,4,3,3,Latin,
Sobbing,7,5,2,2,,
Sitting,7,5,2,2,,
Amorist,7,4,3,3,,
Accents,7,5,2,2,,
Detroit,7,4,3,2,French,
Abattis,7,4,3,3,,
Capsule,7,4,3,2,French,
Cyanide,7,4,3,2,,
Bologna,7,4,3,3,Italian,
Hipline,7,4,3,2,,
Improve,7,4,3,2,Anglo Norman,
Achieve,7,3,4,3,Anglo Norman,
Sabbath,7,5,2,2,Ancient Greek,
Halogen,7,4,3,3,Ancient Greek,
Bladder,7,5,2,2,,
Puberty,7,5,2,3,Old French,
Chapman,7,5,2,2,Old English,
Soaking,7,4,3,2,,
Amatory,7,4,3,4,Latin,
Osmosis,7,4,3,3,,
Armenia,7,3,4,4,Latin,
Soaring,7,4,3,2,,
Wadding,7,5,2,2,,
Empower,7,4,3,3,,
Barstow,7,5,2,2,,
Cowgirl,7,5,2,2,,
Nursing,7,5,2,2,,
Envious,7,3,4,3,Old French,
Amylase,7,4,3,3,,
Selfish,7,5,2,2,,
Rampage,7,4,3,2,Middle English,
Earhart,7,4,3,2,,
Weekday,7,4,3,2,,
Premier,7,4,3,2,Middle French,
Records,7,5,2,2,,
Cyclist,7,6,1,2,,
Ancilla,7,4,3,3,Latin,
Planets,7,5,2,2,,
Venture,7,4,3,2,,
Vulture,7,4,3,2,Latin,
Bipolar,7,4,3,3,,
Rodgers,7,5,2,1,,
Cantina,7,4,3,3,Spanish,
Acetate,7,3,4,3,Latin,
Colored,7,4,3,2,,
Dissent,7,5,2,2,Latin,
Narwhal,7,5,2,2,Dutch,
Pension,7,4,3,2,Old French,
Fizzing,7,5,2,2,,
Amnesty,7,5,2,3,Middle French,
Bandeau,7,3,4,3,French,
Everest,7,4,3,2,,
Mammoth,7,5,2,2,Russian,
Ballast,7,5,2,2,Middle English,
Referee,7,3,4,3,Middle English,
Vacancy,7,5,2,3,,
Blemish,7,5,2,2,Middle English,
Sulking,7,5,2,2,,
Florist,7,5,2,2,French,
Monarch,7,5,2,2,Latin,
Brewery,7,5,2,3,,
Forgive,7,4,3,2,Middle English,
Banting,7,5,2,2,English,
Paulina,7,3,4,3,,
Treason,7,4,3,2,Middle English,
Robbery,7,5,2,3,Old French,
Webster,7,5,2,2,,
Dresser,7,5,2,2,Old French,
Feature,7,3,4,2,Anglo Norman,
Discard,7,5,2,2,,
Latrine,7,4,3,2,Latin,
Scandal,7,5,2,2,Middle French,
Hoplite,7,4,3,2,Ancient Greek,
Bustard,7,5,2,2,Old French,
Cleaver,7,4,3,2,Middle English,
Helpful,7,5,2,2,,
Fasting,7,5,2,2,,
Siamese,7,3,4,3,,
Medulla,7,4,3,3,Latin,
Diorama,7,3,4,4,French,
Homonym,7,5,2,3,,
Aroused,7,3,4,2,,
Blender,7,5,2,2,English,
Achaean,7,3,4,3,Ancient Greek,
Bonfire,7,4,3,2,Middle English,
Reunion,7,3,4,2,,
Concord,7,5,2,2,,
Pumping,7,5,2,2,,
Dawning,7,5,2,2,,
Animate,7,3,4,3,Latin,
Memphis,7,5,2,2,Latin,
Fascism,7,5,2,3,Italian,
Chutney,7,5,2,2,Hindi,
Tribute,7,4,3,2,Middle English,
Realtor,7,4,3,2,,
Dislike,7,4,3,2,,
Onanism,7,4,3,4,,
Paucity,7,4,3,3,Latin,
Bedrock,7,5,2,2,,
Lateral,7,4,3,3,Latin,
Soybean,7,4,3,2,,
Arcadia,7,3,4,4,Ancient Greek,
Shoving,7,5,2,2,,
Divorce,7,4,3,2,Old French,
Camelot,7,4,3,3,Old French,
Traitor,7,4,3,2,Old French,
Benefit,7,4,3,3,Middle English,
Ganesha,7,4,3,3,Sanskrit,
Tourist,7,4,3,2,,
Gilding,7,5,2,2,Old Norse,
Gallium,7,4,3,3,Latin,
Rushing,7,5,2,2,,
Balding,7,5,2,2,,
Typical,7,5,2,3,Late Latin,
Boolean,7,3,4,2,,
Turtles,7,5,2,2,,
Setting,7,5,2,2,,
Souffle,7,4,3,2,,
Souffle,7,4,3,2,,
Lightly,7,6,1,2,,
Plumber,7,5,2,2,Old French,
Worship,7,5,2,2,Middle English,
Longest,7,5,2,2,,
Ulysses,7,5,2,3,Latin,
Helotry,7,5,2,3,,
Boletus,7,4,3,3,Latin,
Advisor,7,4,3,3,,
Jumping,7,5,2,2,English,
Mittens,7,5,2,2,,
Voyager,7,4,3,2,,
Calgary,7,5,2,3,,
Shuffle,7,5,2,2,,
Suction,7,4,3,2,Latin,
Eardrum,7,4,3,2,,
Haitian,7,3,4,2,,
Actions,7,4,3,2,,
Aeonian,7,2,5,4,,
Hoosier,7,3,4,2,,
Shortly,7,6,1,2,,
Mandela,7,4,3,3,Xhosa,
Adapted,7,4,3,3,,
Dearest,7,4,3,3,,
Winding,7,5,2,2,,
Tenable,7,4,3,3,French,
Ukraine,7,3,4,2,Polish,
Accuser,7,4,3,3,Middle English,
Artemis,7,4,3,3,Ancient Greek,
Ukulele,7,3,4,4,Hawaiian,
Amenity,7,4,3,4,French,
Notepad,7,4,3,3,,
Tombola,7,4,3,3,,
Goodman,7,4,3,2,,
Entwine,7,4,3,2,,
Suffice,7,4,3,2,Middle English,
Sandals,7,5,2,2,,
Itching,7,5,2,2,,
Exactly,7,5,2,3,,
Asinine,7,3,4,3,Latin,
Allowed,7,4,3,2,,
Skipper,7,5,2,2,Middle Dutch,
Blabber,7,5,2,2,Middle English,
Pointer,7,4,3,2,English,
Admired,7,4,3,2,,
Inferno,7,4,3,3,,
Meerkat,7,4,3,2,Afrikaans,
Chaotic,7,4,3,2,,
Carrion,7,4,3,2,Old French,
Araceae,7,2,5,4,,
Carrion,7,4,3,2,Old French,
Blunder,7,5,2,2,Old Norse,
Antwerp,7,5,2,2,,
Buffoon,7,4,3,2,Middle French,
Midwife,7,4,3,2,Old English,
Blister,7,5,2,2,Old French,
Ironing,7,4,3,3,,
Insulin,7,4,3,3,Latin,
Aniline,7,3,4,3,German,
Slipper,7,5,2,2,,
Sparrow,7,5,2,2,Middle English,
Maxwell,7,5,2,2,,
Militia,7,3,4,3,Latin,
Admirer,7,4,3,3,Latin,
Stratus,7,5,2,2,,
Fulcrum,7,5,2,2,Latin,
Puritan,7,4,3,3,,
Abaddon,7,4,3,3,Middle English,
Ecuador,7,3,4,4,Spanish,
Altered,7,4,3,2,,
Writing,7,5,2,2,,
Brevity,7,5,2,3,Latin,
Beamish,7,4,3,2,,
Bolster,7,5,2,2,Middle English,
Destroy,7,5,2,2,Middle English,
Vatican,7,4,3,3,Latin,
Tarsier,7,4,3,2,New Latin,
Cadaver,7,4,3,3,Latin,
Ammonia,7,3,4,4,Latin,
Textile,7,4,3,2,Latin,
Blubber,7,5,2,2,,
Cambium,7,4,3,3,Latin,
Saviour,7,3,4,3,,
Absinth,7,5,2,2,,
Salvage,7,4,3,2,Old French,
Cypress,7,6,1,2,Old French,
Decline,7,4,3,2,Middle English,
Eyeball,7,4,3,2,,
Abacist,7,4,3,3,Middle English,
Tetanus,7,4,3,3,Latin,
Concept,7,5,2,2,Middle French,
Chumash,7,5,2,2,,
Sargent,7,5,2,2,,
Kolkata,7,4,3,3,Bengali,
Finding,7,5,2,2,,
Earring,7,4,3,2,Middle English,
Gayness,7,5,2,2,Middle English,
Enliven,7,4,3,3,,
Imagism,7,4,3,4,,
Attache,7,4,3,2,,
Fleeing,7,4,3,3,,
Lineman,7,4,3,3,,
Ambient,7,4,3,3,Latin,
Hafnium,7,4,3,3,Latin,
Lighted,7,5,2,2,,
Yiddish,7,5,2,2,Yiddish,
Visible,7,4,3,3,Middle English,
Soupcon,7,4,3,2,French,
Tyranny,7,6,1,3,Middle English,
Colette,7,4,3,3,,
Peckish,7,5,2,2,,
Quinine,7,3,4,2,Spanish,
Himself,7,5,2,2,,
Basting,7,5,2,2,Old French,
Blaring,7,5,2,2,,
Bristol,7,5,2,2,,
Aeonium,7,2,5,4,,
Slacker,7,5,2,2,,
Quantum,7,4,3,2,Late Latin,
Airmail,7,3,4,2,,
Labeled,7,4,3,3,,
Inflate,7,4,3,2,Latin,
Decorum,7,4,3,3,Latin,
Airship,7,4,3,2,,
Carting,7,5,2,2,,
Tumbler,7,5,2,2,,
Muscles,7,5,2,2,,
Chuppah,7,5,2,2,Hebrew,
Epitaph,7,4,3,3,Old French,
Rhombus,7,5,2,2,Latin,
Artwork,7,5,2,2,,
Publish,7,5,2,2,Middle English,
Mulatto,7,4,3,3,,
Apostle,7,4,3,3,,
Krypton,7,6,1,2,Ancient Greek,
Kissing,7,5,2,2,,
Smaller,7,5,2,2,,
Drizzle,7,5,2,2,Middle English,
Ashtray,7,5,2,2,,
Lebanon,7,4,3,3,,
Yawning,7,5,2,2,,
Polymer,7,5,2,3,Ancient Greek,
Charter,7,5,2,2,Old French,
Garling,7,5,2,2,,
Equally,7,4,3,3,,
Garland,7,5,2,2,Old French,
Creamer,7,4,3,2,,
Armeria,7,3,4,4,,
Breaker,7,4,3,2,,
Bedding,7,5,2,2,,
Garment,7,5,2,2,Old French,
Aladdin,7,4,3,3,Arabic,
Prayers,7,5,2,1,,
Wealthy,7,5,2,2,,
Lifting,7,5,2,2,English,
Beaming,7,4,3,2,,
Macbeth,7,5,2,2,,
Percent,7,5,2,2,Latin,
Cashier,7,4,3,2,Dutch,
Benzine,7,4,3,2,,
Bathing,7,5,2,2,,
Foliage,7,3,4,3,Middle English,
Sesotho,7,4,3,3,,
Airflow,7,4,3,2,,
Crevice,7,4,3,2,Middle English,
Batting,7,5,2,2,,
Foreman,7,4,3,3,,
Tanning,7,5,2,2,,
Howling,7,5,2,2,,
Formica,7,4,3,3,Latin,
Abscise,7,4,3,2,Latin,
Ducking,7,5,2,2,,
Tension,7,4,3,2,Middle French,
Dictate,7,4,3,2,Latin,
Trestle,7,5,2,2,,
Babyish,7,5,2,2,,
Molotov,7,4,3,3,Russian,
Bayonet,7,4,3,2,French,
Custody,7,5,2,3,Latin,
Sinhala,7,4,3,3,Sanskrit,
Flaccid,7,5,2,2,Latin,
Anagram,7,4,3,3,French,
Auditor,7,3,4,3,Anglo Norman,
Cossack,7,5,2,2,French,
Ageless,7,4,3,2,,
Perjury,7,5,2,3,Latin,
Raising,7,4,3,2,,
Traffic,7,5,2,2,Middle French,
Quarrel,7,4,3,2,Old French,
Unknown,7,5,2,2,,
Toronto,7,4,3,3,Mohawk,
Donated,7,4,3,3,,
Counsel,7,4,3,2,Middle English,
Kinetic,7,4,3,3,Ancient Greek,
Antlion,7,4,3,2,,
Goading,7,4,3,2,,
Revenue,7,3,4,3,Middle French,
Cheater,7,4,3,2,,
Lineage,7,3,4,2,Middle English,
Antioch,7,4,3,3,Ancient Greek,
Adenium,7,3,4,4,,
Askance,7,4,3,2,,
Cadmium,7,4,3,3,,
Correct,7,5,2,2,French,
Trapeze,7,4,3,2,French,
Dresses,7,5,2,2,,
Zillion,7,4,3,2,,
Explore,7,4,3,2,Middle French,
Whiting,7,5,2,2,Old English,
Pianist,7,4,3,3,French,
Alchemy,7,5,2,3,Old French,
Veranda,7,4,3,3,Hindi,
Warrant,7,5,2,2,Anglo Norman,
Sagging,7,5,2,2,,
Wrapper,7,5,2,2,,
Gherkin,7,5,2,2,,
Rolling,7,5,2,2,,
Attract,7,5,2,2,Latin,
Cardiff,7,5,2,2,Welsh,
Fencing,7,5,2,2,,
Applier,7,4,3,2,Latin,
Beguile,7,3,4,2,Middle English,
Quitter,7,4,3,2,Anglo Norman,
Stellar,7,5,2,2,Latin,
Banshee,7,4,3,2,Irish,
Blueing,7,4,3,3,,
Chemise,7,4,3,2,Middle English,
Despite,7,4,3,2,Old French,
Albania,7,3,4,4,Byzantine Greek,
Audible,7,3,4,3,Middle French,
Receipt,7,4,3,2,Anglo Norman,
Mopping,7,5,2,2,,
Rejoice,7,3,4,2,Old French,
Benzene,7,4,3,3,,
Backing,7,5,2,2,,
Ontario,7,3,4,4,Wyandot,
Brigand,7,5,2,2,Middle English,
Actable,7,4,3,3,,
Hawkins,7,5,2,2,Middle English,
Trucker,7,5,2,2,Middle English,
Hapless,7,5,2,2,,
Replace,7,4,3,2,,
Baroque,7,3,4,2,French,
Airlock,7,4,3,2,,
Patella,7,4,3,3,,
Sanctum,7,5,2,2,Latin,
Arising,7,4,3,3,,
Abronia,7,3,4,4,New Latin,
Cannula,7,4,3,3,Latin,
Mention,7,4,3,2,Old French,
Provide,7,4,3,2,Latin,
Sultana,7,4,3,3,,
Veiling,7,4,3,2,,
Usually,7,4,3,4,,
Fraying,7,5,2,2,,
Braking,7,5,2,2,,
Nascent,7,5,2,2,Latin,
Eastern,7,4,3,2,Middle English,
Railway,7,4,3,2,,
Contour,7,4,3,2,French,
Accrual,7,4,3,3,,
Results,7,5,2,2,,
Cartier,7,4,3,2,,
Teasing,7,4,3,2,,
Lasting,7,5,2,2,,
Mocking,7,5,2,2,,
Holster,7,5,2,2,Dutch,
Topping,7,5,2,2,,
Poultry,7,5,2,2,Old French,
Terrace,7,4,3,2,French,
Welding,7,5,2,2,,
Clamber,7,5,2,2,,
Spirits,7,5,2,2,,
Avoided,7,3,4,3,,
Cazique,7,3,4,3,,
Seaside,7,3,4,2,,
Roberts,7,5,2,2,Germanic,
Section,7,4,3,2,Old French,
Bollard,7,5,2,2,,
Scrooge,7,4,3,2,,
Edifice,7,3,4,3,Middle English,
Airline,7,3,4,2,,
Greaser,7,4,3,2,,
Baklava,7,4,3,3,Turkish,
Angelic,7,4,3,3,Old French,
Cutlery,7,5,2,3,Old French,
Adopter,7,4,3,3,,
Outback,7,4,3,2,,
Scorpio,7,4,3,3,Latin,
Acarine,7,3,4,3,,
Bombing,7,5,2,2,,
Nudging,7,5,2,1,,
Closure,7,4,3,2,Old French,
Picking,7,5,2,2,,
Roberto,7,4,3,3,,
Flipper,7,5,2,2,American English,
Camphor,7,5,2,2,Old French,
Thistle,7,5,2,2,Old English,
Lecture,7,4,3,2,Medieval Latin,
Netting,7,5,2,2,,
Netting,7,5,2,2,,
Thistle,7,5,2,2,Old English,
Leotard,7,4,3,2,French,
Bazooka,7,3,4,3,Dutch,
Acidity,7,4,3,4,French,
Platoon,7,4,3,2,French,
Grouchy,7,5,2,2,,
Stubble,7,5,2,2,Middle English,
Devolve,7,4,3,3,Latin,
Acomous,7,3,4,3,,
Archive,7,4,3,2,French,
Feeding,7,4,3,2,,
Berserk,7,5,2,2,Old Norse,
Flannel,7,5,2,2,Middle English,
Annoyed,7,4,3,2,,
Deflect,7,5,2,2,,
Shutter,7,5,2,2,,
Felicia,7,3,4,4,,
Elevate,7,3,4,3,Latin,
Jogging,7,5,2,2,English,
Ranidae,7,3,4,3,,
Trading,7,5,2,2,,
Aerator,7,3,4,3,,
Drummer,7,5,2,2,English,
Dioxide,7,3,4,3,,
Potluck,7,5,2,2,,
Compact,7,5,2,2,Latin,
Arching,7,5,2,2,,
Adrenal,7,4,3,3,,
Wearing,7,4,3,2,,
Dubbing,7,5,2,2,,
Fatigue,7,3,4,2,French,
Handful,7,5,2,2,Middle English,
Forsake,7,4,3,2,Middle English,
Acheron,7,4,3,3,Latin,
Critter,7,5,2,2,,
Meeting,7,4,3,2,English,
Lending,7,5,2,2,,
Concern,7,5,2,2,Middle French,
Wailing,7,4,3,2,,
Footing,7,4,3,2,English,
Spiller,7,5,2,2,,
Abreast,7,4,3,2,Middle English,
Mailman,7,4,3,2,,
Blurred,7,5,2,1,,
Keister,7,4,3,2,,
Kwanzaa,7,4,3,2,Swahili,
Curling,7,5,2,2,English,
Euglena,7,3,4,3,,
Bridges,7,5,2,1,,
